amount,category,mandate_variant,debit_type,seq_type,freq_type,up_to_40_years,start_date,upto_date,status
27669.4,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,INTRA_DAY,False,2023-02-01,2028-10-25,APPROVED
27027.45,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,INTRA_DAY,False,2023-07-10,2023-10-18,APPROVED
17735.94,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,BY_MONTHLY,True,2023-12-31,2029-03-06,APPROVED
67309.73,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,SEMI_ANNUALLY,False,2023-02-27,2024-01-27,REJECTED
16472.59,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,SEMI_ANNUALLY,False,2023-04-01,2027-07-13,APPROVED
42976.95,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,ADHO,True,2023-09-11,2026-12-30,APPROVED
58675.53,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,QUARTERLY,True,2023-03-22,2026-02-03,REJECTED
56408.86,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,MONTHLY,False,2023-08-12,2026-01-22,REJECTED
62330.15,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,SEMI_ANNUALLY,True,2023-02-12,2026-03-03,REJECTED
70283.78,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,DAILY,True,2023-12-09,2029-04-12,REJECTED
18101.19,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,DAILY,False,2023-06-26,2027-08-27,APPROVED
73126.43,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,YEARLY,True,2023-05-13,2029-10-03,APPROVED
24701.37,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,YEARLY,False,2023-07-30,2025-10-24,APPROVED
80515.83,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,YEARLY,False,2023-11-20,2029-02-16,REJECTED
87991.04,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,DAILY,False,2023-03-24,2023-07-14,REJECTED
78498.42,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,QUARTERLY,True,2023-01-27,2023-07-30,APPROVED
91984.45,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,QUARTERLY,False,2023-06-24,2027-09-05,REJECTED
77502.52,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,INTRA_DAY,True,2023-03-23,2027-05-31,REJECTED
39177.37,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,QUARTERLY,True,2023-08-03,2029-03-27,APPROVED
77700.57,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,DAILY,False,2023-03-01,2027-09-08,REJECTED
7570.9,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,DAILY,True,2023-09-18,2028-07-25,APPROVED
34143.58,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,ADHO,True,2023-01-09,2025-08-07,APPROVED
17543.41,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,YEARLY,False,2023-09-12,2028-10-08,APPROVED
64055.92,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,DAILY,True,2023-01-04,2028-12-30,APPROVED
59547.36,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,SEMI_ANNUALLY,False,2023-06-14,2027-04-01,REJECTED
75233.37,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,ADHO,True,2023-07-06,2024-09-29,REJECTED
26245.01,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,YEARLY,True,2023-12-01,2028-01-21,APPROVED
63385.26,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,DAILY,True,2023-10-01,2027-02-05,APPROVED
87881.09,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,ADHO,False,2023-12-01,2025-07-09,REJECTED
10062.52,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,QUARTERLY,False,2023-06-29,2024-05-08,APPROVED
41663.66,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,DAILY,False,2023-06-30,2029-02-15,APPROVED
55978.11,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,MONTHLY,False,2023-12-17,2029-08-07,REJECTED
72158.24,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,QUARTERLY,True,2023-05-23,2025-06-27,REJECTED
59871.87,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,MONTHLY,False,2023-01-26,2028-09-05,REJECTED
75269.52,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,QUARTERLY,True,2023-07-15,2028-10-29,REJECTED
23580.32,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,ADHO,True,2023-11-24,2027-03-30,APPROVED
52113.36,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,INTRA_DAY,False,2023-09-03,2029-12-01,REJECTED
99707.98,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,MONTHLY,True,2023-10-09,2027-09-11,REJECTED
5104.37,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,MONTHLY,True,2023-07-10,2029-10-02,APPROVED
86195.57,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,INTRA_DAY,False,2023-05-03,2029-11-02,REJECTED
99527.39,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,QUARTERLY,False,2023-10-11,2029-11-30,REJECTED
67934.19,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,SEMI_ANNUALLY,False,2023-01-11,2029-01-19,REJECTED
65548.34,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,YEARLY,True,2023-10-23,2026-10-30,REJECTED
26687.71,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,DAILY,False,2023-08-25,2026-12-15,APPROVED
68508.8,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,YEARLY,True,2023-07-28,2029-11-18,REJECTED
38741.11,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,SEMI_ANNUALLY,True,2023-08-14,2026-05-15,APPROVED
53285.07,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,DAILY,False,2023-02-18,2027-12-24,REJECTED
87941.25,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,BY_MONTHLY,False,2023-01-30,2024-04-10,REJECTED
96759.89,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,MONTHLY,False,2023-05-08,2024-06-29,REJECTED
96103.03,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,INTRA_DAY,True,2023-02-18,2023-03-13,REJECTED
9558.73,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,YEARLY,True,2023-08-24,2024-03-05,APPROVED
75016.28,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,ADHO,True,2023-04-15,2029-07-24,REJECTED
79078.64,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,BY_MONTHLY,False,2023-04-16,2027-06-20,REJECTED
62534.78,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,DAILY,False,2023-04-22,2024-12-23,REJECTED
24993.33,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,WEEKLY,True,2023-06-19,2029-04-01,APPROVED
37298.64,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,QUARTERLY,False,2023-01-25,2024-06-21,APPROVED
41861.85,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,SEMI_ANNUALLY,False,2023-05-05,2024-06-19,APPROVED
11733.67,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,ADHO,False,2023-08-22,2029-11-17,APPROVED
37011.74,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,WEEKLY,True,2023-12-03,2026-05-28,APPROVED
97681.78,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,MONTHLY,False,2023-02-25,2028-09-21,APPROVED
22106.76,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,INTRA_DAY,True,2023-07-27,2029-12-13,APPROVED
83727.46,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,ADHO,True,2023-10-11,2024-06-24,REJECTED
87398.7,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,INTRA_DAY,False,2024-01-01,2029-04-24,REJECTED
43452.94,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,SEMI_ANNUALLY,True,2023-03-31,2029-11-10,APPROVED
2248.4,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,INTRA_DAY,False,2023-09-03,2027-10-02,APPROVED
32023.95,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,ADHO,False,2023-02-05,2024-12-08,APPROVED
68665.73,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,INTRA_DAY,False,2023-12-04,2028-08-24,REJECTED
53102.14,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,YEARLY,True,2023-02-17,2029-02-06,REJECTED
33684.28,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,MONTHLY,True,2023-01-24,2027-10-25,APPROVED
71372.67,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,QUARTERLY,False,2023-08-20,2029-05-01,REJECTED
3752.06,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,INTRA_DAY,False,2023-11-03,2028-02-07,APPROVED
95900.49,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,ADHO,True,2023-07-12,2029-08-03,REJECTED
29261.45,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,QUARTERLY,True,2023-07-24,2028-08-21,APPROVED
64048.92,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,SEMI_ANNUALLY,True,2023-06-11,2027-10-03,APPROVED
43602.79,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,SEMI_ANNUALLY,True,2023-01-05,2029-08-12,APPROVED
31504.79,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,YEARLY,False,2023-07-15,2023-12-28,APPROVED
64405.03,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,ADHO,False,2023-11-24,2029-06-08,APPROVED
78831.14,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,WEEKLY,False,2023-02-24,2027-06-27,REJECTED
85073.83,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,YEARLY,True,2023-02-03,2023-02-08,REJECTED
52541.08,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,INTRA_DAY,False,2023-10-26,2026-09-20,REJECTED
64167.84,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,DAILY,False,2023-11-29,2026-12-18,REJECTED
21026.03,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,SEMI_ANNUALLY,False,2023-06-15,2027-03-17,APPROVED
20139.08,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,BY_MONTHLY,True,2023-10-05,2029-10-01,APPROVED
61103.37,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,BY_MONTHLY,True,2023-02-13,2025-09-18,REJECTED
89878.76,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,ADHO,True,2023-02-11,2027-10-29,APPROVED
90426.12,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,MONTHLY,False,2023-03-20,2026-11-02,REJECTED
32811.81,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,BY_MONTHLY,True,2023-05-10,2029-04-18,APPROVED
72058.11,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,SEMI_ANNUALLY,False,2023-08-23,2025-02-20,REJECTED
61646.97,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,DAILY,True,2023-02-06,2028-11-28,REJECTED
35669.87,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,QUARTERLY,False,2023-09-19,2029-10-11,APPROVED
35963.65,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,INTRA_DAY,False,2023-03-08,2023-11-17,APPROVED
80304.65,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,YEARLY,False,2023-11-22,2026-10-03,REJECTED
45947.74,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,ADHO,True,2023-06-10,2024-03-14,APPROVED
26400.27,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,WEEKLY,True,2023-11-24,2025-08-03,APPROVED
57353.27,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,WEEKLY,True,2023-03-08,2025-01-09,APPROVED
26751.25,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,MONTHLY,False,2023-08-16,2029-04-14,APPROVED
21570.4,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,YEARLY,True,2023-07-21,2023-09-15,APPROVED
67705.9,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,SEMI_ANNUALLY,False,2023-05-25,2023-06-06,REJECTED
30479.35,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,BY_MONTHLY,False,2023-03-28,2029-02-18,APPROVED
94824.03,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,BY_MONTHLY,False,2023-11-15,2028-08-18,APPROVED
46464.25,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,QUARTERLY,True,2023-10-07,2025-05-08,APPROVED
31229.38,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,INTRA_DAY,False,2023-02-02,2027-09-18,APPROVED
20490.03,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,QUARTERLY,True,2023-07-10,2026-12-22,APPROVED
72998.78,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,MONTHLY,False,2023-01-02,2025-10-04,APPROVED
85712.71,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,BY_MONTHLY,True,2023-12-02,2029-01-02,REJECTED
1893.5,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,QUARTERLY,True,2023-03-28,2024-12-30,APPROVED
33193.23,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,BY_MONTHLY,True,2023-06-28,2026-01-31,APPROVED
92760.3,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,SEMI_ANNUALLY,True,2023-03-04,2025-09-25,REJECTED
35990.51,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,BY_MONTHLY,False,2023-08-26,2025-04-11,APPROVED
93487.13,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,MONTHLY,False,2023-12-03,2026-05-31,REJECTED
32562.8,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,DAILY,True,2023-03-16,2023-04-03,APPROVED
9090.73,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,QUARTERLY,True,2023-05-15,2025-12-11,APPROVED
32421.22,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,ADHO,True,2023-07-31,2024-02-20,APPROVED
88928.32,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,ADHO,True,2023-01-19,2026-06-17,REJECTED
13721.55,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,MONTHLY,True,2023-02-21,2025-03-04,APPROVED
3493.6,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,WEEKLY,False,2023-09-05,2027-07-11,APPROVED
26114.81,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,WEEKLY,False,2023-07-03,2024-06-08,APPROVED
3910.21,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,YEARLY,True,2023-06-28,2028-10-11,APPROVED
53395.48,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,BY_MONTHLY,False,2023-03-20,2026-05-09,REJECTED
62799.01,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,SEMI_ANNUALLY,False,2023-12-01,2025-11-17,REJECTED
48118.95,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,INTRA_DAY,True,2023-07-30,2026-07-16,APPROVED
40097.18,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,INTRA_DAY,False,2023-03-09,2026-06-01,APPROVED
52479.61,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,QUARTERLY,False,2023-10-09,2024-12-11,REJECTED
63229.31,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,ADHO,False,2023-02-04,2029-10-06,REJECTED
49156.08,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,WEEKLY,False,2023-02-25,2023-12-10,APPROVED
76923.78,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,BY_MONTHLY,True,2023-09-12,2025-12-07,REJECTED
7464.5,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,SEMI_ANNUALLY,True,2023-02-22,2029-02-21,APPROVED
58891.6,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,SEMI_ANNUALLY,True,2023-02-11,2024-02-06,REJECTED
12608.04,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,INTRA_DAY,False,2023-04-17,2029-11-08,APPROVED
73392.54,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,WEEKLY,False,2023-01-28,2026-05-26,REJECTED
74682.62,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,INTRA_DAY,True,2023-12-13,2024-12-22,REJECTED
13962.98,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,YEARLY,True,2023-04-19,2026-05-05,APPROVED
4480.22,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,BY_MONTHLY,False,2023-05-17,2025-07-24,APPROVED
90381.77,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,SEMI_ANNUALLY,True,2024-01-01,2029-12-13,REJECTED
54284.7,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,DAILY,True,2023-06-08,2026-09-20,REJECTED
63316.95,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,BY_MONTHLY,False,2023-01-13,2024-09-06,APPROVED
20251.08,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,BY_MONTHLY,True,2023-12-02,2028-10-06,APPROVED
45304.75,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,INTRA_DAY,False,2023-03-12,2024-12-17,APPROVED
56596.58,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,YEARLY,True,2023-06-23,2026-02-02,REJECTED
76511.28,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,QUARTERLY,False,2023-03-01,2028-06-19,REJECTED
35527.77,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,INTRA_DAY,False,2023-02-14,2026-03-16,APPROVED
92459.21,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,ADHO,False,2023-03-13,2028-01-05,REJECTED
37332.38,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,WEEKLY,False,2023-04-22,2028-04-21,APPROVED
69926.86,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,ADHO,False,2023-05-19,2026-11-13,APPROVED
65542.5,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,QUARTERLY,True,2023-08-25,2029-12-23,APPROVED
5070.41,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,BY_MONTHLY,False,2023-09-02,2027-12-17,APPROVED
92243.87,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,QUARTERLY,True,2023-07-25,2029-10-28,REJECTED
89157.55,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,YEARLY,False,2023-04-02,2024-07-13,REJECTED
12410.36,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,YEARLY,True,2023-11-10,2027-06-20,APPROVED
11738.09,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,WEEKLY,True,2023-10-22,2026-03-27,APPROVED
